TITLE     = ""
VARIABLES = "x [m]"
"r [m]"
ZONE T="Ogive Surface"
 STRANDID=0, SOLUTIONTIME=0
 I=8000, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE )
 4.514324367046356201E-01 4.457879438996315002E-02
 4.514924287796020508E-01 4.457983374595642090E-02
 4.515524208545684814E-01 4.458087310194969177E-02
 4.516124129295349121E-01 4.458190873265266418E-02
 4.516724050045013428E-01 4.458294808864593506E-02
 4.517323970794677734E-01 4.458397999405860901E-02
 4.517923891544342041E-01 4.458501562476158142E-02
 4.518523812294006348E-01 4.458604753017425537E-02
 4.519123733043670654E-01 4.458707943558692932E-02
 4.519723653793334961E-01 4.458810761570930481E-02
 4.520323574542999268E-01 4.458913579583168030E-02
 4.520923495292663574E-01 4.459016397595405579E-02
 4.521523416042327881E-01 4.459118843078613281E-02
 4.522123336791992188E-01 4.459221288561820984E-02
 4.522723257541656494E-01 4.459323734045028687E-02
 4.523322880268096924E-01 4.459425806999206543E-02
 4.523922801017761230E-01 4.459527879953384399E-02
 4.524522721767425537E-01 4.459629952907562256E-02
 4.525122642517089844E-01 4.459731653332710266E-02
 4.525722563266754150E-01 4.459833353757858276E-02
 4.526322484016418457E-01 4.459935054183006287E-02
 4.526922404766082764E-01 4.460036382079124451E-02
 4.527522325515747070E-01 4.460137709975242615E-02
 4.528122246265411377E-01 4.460239037871360779E-02
 4.528722167015075684E-01 4.460339993238449097E-02
 4.529322087764739990E-01 4.460440948605537415E-02
 4.529922008514404297E-01 4.460541531443595886E-02
 4.530521929264068604E-01 4.460642114281654358E-02
 4.531121850013732910E-01 4.460742697119712830E-02
 4.531721770763397217E-01 4.460843279957771301E-02
 4.532321691513061523E-01 4.460943490266799927E-02
 4.532921612262725830E-01 4.461043700575828552E-02
 4.533521533012390137E-01 4.461143538355827332E-02
 4.534121453762054443E-01 4.461243376135826111E-02
 4.534721374511718750E-01 4.461343213915824890E-02
 4.535321295261383057E-01 4.461443051695823669E-02
 4.535921216011047363E-01 4.461542516946792603E-02
 4.536521136760711670E-01 4.461641609668731689E-02
 4.537121057510375977E-01 4.461741074919700623E-02
 4.537720978260040283E-01 4.461840167641639709E-02
 4.538320899009704590E-01 4.461939260363578796E-02
 4.538920819759368896E-01 4.462037980556488037E-02
 4.539520740509033203E-01 4.462136700749397278E-02
 4.540120661258697510E-01 4.462235420942306519E-02
 4.540720582008361816E-01 4.462333768606185913E-02
 4.541320502758026123E-01 4.462432116270065308E-02
 4.541920423507690430E-01 4.462530463933944702E-02
 4.542520344257354736E-01 4.462628439068794250E-02
 4.543120265007019043E-01 4.462726414203643799E-02
 4.543720185756683350E-01 4.462824389338493347E-02
 4.544320106506347656E-01 4.462921991944313049E-02
 4.544920027256011963E-01 4.463019594550132751E-02
 4.545519948005676270E-01 4.463116824626922607E-02
 4.546119868755340576E-01 4.463214054703712463E-02
 4.546719789505004883E-01 4.463311284780502319E-02
 4.547319710254669189E-01 4.463408514857292175E-02
 4.547919631004333496E-01 4.463505372405052185E-02
 4.548519551753997803E-01 4.463602229952812195E-02
 4.549119472503662109E-01 4.463698714971542358E-02
 4.549719393253326416E-01 4.463795572519302368E-02
 4.550319314002990723E-01 4.463891685009002686E-02
 4.550919234752655029E-01 4.463988170027732849E-02
 4.551519155502319336E-01 4.464084282517433167E-02
 4.552119076251983643E-01 4.464180395007133484E-02
 4.552718997001647949E-01 4.464276134967803955E-02
 4.553318917751312256E-01 4.464371874928474426E-02
 4.553918838500976562E-01 4.464467614889144897E-02
 4.554518759250640869E-01 4.464562982320785522E-02
 4.555118680000305176E-01 4.464658349752426147E-02
 4.555718600749969482E-01 4.464753717184066772E-02
 4.556318521499633789E-01 4.464849084615707397E-02
 4.556918442249298096E-01 4.464944079518318176E-02
 4.557518362998962402E-01 4.465038701891899109E-02
 4.558118283748626709E-01 4.465133696794509888E-02
 4.558718204498291016E-01 4.465228319168090820E-02
 4.559318125247955322E-01 4.465322569012641907E-02
 4.559918045997619629E-01 4.465416818857192993E-02
 4.560517966747283936E-01 4.465511068701744080E-02
 4.561117887496948242E-01 4.465605318546295166E-02
 4.561717808246612549E-01 4.465699195861816406E-02
 4.562317728996276855E-01 4.465793073177337646E-02
 4.562917649745941162E-01 4.465886950492858887E-02
 4.563517570495605469E-01 4.465980455279350281E-02
 4.564117491245269775E-01 4.466073960065841675E-02
 4.564717411994934082E-01 4.466167092323303223E-02
 4.565317332744598389E-01 4.466260597109794617E-02
 4.565917253494262695E-01 4.466353356838226318E-02
 4.566517174243927002E-01 4.466446489095687866E-02
 4.567117094993591309E-01 4.466539248824119568E-02
 4.567717313766479492E-01 4.466632008552551270E-02
 4.568317234516143799E-01 4.466724395751953125E-02
 4.568917155265808105E-01 4.466816782951354980E-02
 4.569517076015472412E-01 4.466909170150756836E-02
 4.570116996765136719E-01 4.467001557350158691E-02
 4.570716917514801025E-01 4.467093572020530701E-02
 4.571316838264465332E-01 4.467185214161872864E-02
 4.571916759014129639E-01 4.467277228832244873E-02
 4.572516679763793945E-01 4.467368870973587036E-02
 4.573116600513458252E-01 4.467460513114929199E-02
 4.573716521263122559E-01 4.467551782727241516E-02
 4.574316442012786865E-01 4.467643052339553833E-02
 4.574916362762451172E-01 4.467734321951866150E-02
 4.575516283512115479E-01 4.467825219035148621E-02
 4.576116204261779785E-01 4.467916116118431091E-02
 4.576716125011444092E-01 4.468007013201713562E-02
 4.577316045761108398E-01 4.468097537755966187E-02
 4.577915966510772705E-01 4.468188062310218811E-02
 4.578515887260437012E-01 4.468278214335441589E-02
 4.579115808010101318E-01 4.468368738889694214E-02
 4.579715728759765625E-01 4.468458890914916992E-02
 4.580315649509429932E-01 4.468548670411109924E-02
 4.580915570259094238E-01 4.468638449907302856E-02
 4.581515491008758545E-01 4.468728229403495789E-02
 4.582115411758422852E-01 4.468818008899688721E-02
 4.582715332508087158E-01 4.468907415866851807E-02
 4.583315253257751465E-01 4.468996822834014893E-02
 4.583915174007415771E-01 4.469085857272148132E-02
 4.584515392780303955E-01 4.469174891710281372E-02
 4.585115313529968262E-01 4.469263926148414612E-02
 4.585715234279632568E-01 4.469352960586547852E-02
 4.586315155029296875E-01 4.469441622495651245E-02
 4.586915075778961182E-01 4.469529911875724792E-02
 4.587514996528625488E-01 4.469618573784828186E-02
 4.588114917278289795E-01 4.469706863164901733E-02
 4.588714838027954102E-01 4.469795152544975281E-02
 4.589314758777618408E-01 4.469883069396018982E-02
 4.589914679527282715E-01 4.469970986247062683E-02
 4.590514600276947021E-01 4.470058903098106384E-02
 4.591114521026611328E-01 4.470146447420120239E-02
 4.591714441776275635E-01 4.470233991742134094E-02
 4.592314362525939941E-01 4.470321536064147949E-02
 4.592914283275604248E-01 4.470408707857131958E-02
 4.593514204025268555E-01 4.470495879650115967E-02
 4.594114124774932861E-01 4.470583051443099976E-02
 4.594714045524597168E-01 4.470669850707054138E-02
 4.595313966274261475E-01 4.470756649971008301E-02
 4.595913887023925781E-01 4.470843076705932617E-02
 4.596514105796813965E-01 4.470929875969886780E-02
 4.597114026546478271E-01 4.471016302704811096E-02
 4.597713947296142578E-01 4.471102356910705566E-02
 4.598313868045806885E-01 4.471188411116600037E-02
 4.598913788795471191E-01 4.471274465322494507E-02
 4.599513709545135498E-01 4.471360519528388977E-02
 4.600113630294799805E-01 4.471446201205253601E-02
 4.600713551044464111E-01 4.471531882882118225E-02
 4.601313471794128418E-01 4.471617192029953003E-02
 4.601913392543792725E-01 4.471702501177787781E-02
 4.602513313293457031E-01 4.471787810325622559E-02
 4.603113234043121338E-01 4.471873119473457336E-02
 4.603713154792785645E-01 4.471958056092262268E-02
 4.604313075542449951E-01 4.472042620182037354E-02
 4.604912996292114258E-01 4.472127556800842285E-02
 4.605512917041778564E-01 4.472212120890617371E-02
 4.606113135814666748E-01 4.472296684980392456E-02
 4.606713056564331055E-01 4.472380876541137695E-02
 4.607312977313995361E-01 4.472465068101882935E-02
 4.607912898063659668E-01 4.472549259662628174E-02
 4.608512818813323975E-01 4.472633078694343567E-02
 4.609112739562988281E-01 4.472716897726058960E-02
 4.609712660312652588E-01 4.472800716757774353E-02
 4.610312581062316895E-01 4.472884163260459900E-02
 4.610912501811981201E-01 4.472967609763145447E-02
 4.611512422561645508E-01 4.473051056265830994E-02
 4.612112343311309814E-01 4.473134130239486694E-02
 4.612712264060974121E-01 4.473217204213142395E-02
 4.613312184810638428E-01 4.473299905657768250E-02
 4.613912105560302734E-01 4.473382979631423950E-02
 4.614512324333190918E-01 4.473465681076049805E-02
 4.615112245082855225E-01 4.473548009991645813E-02
 4.615712165832519531E-01 4.473630338907241821E-02
 4.616312086582183838E-01 4.473712667822837830E-02
 4.616912007331848145E-01 4.473794996738433838E-02
 4.617511928081512451E-01 4.473876953125000000E-02
 4.618111848831176758E-01 4.473958909511566162E-02
 4.618711769580841064E-01 4.474040493369102478E-02
 4.619311690330505371E-01 4.474122077226638794E-02
 4.619911611080169678E-01 4.474203661084175110E-02
 4.620511531829833984E-01 4.474284872412681580E-02
 4.621111452579498291E-01 4.474366456270217896E-02
 4.621711373329162598E-01 4.474447295069694519E-02
 4.622311592102050781E-01 4.474528506398200989E-02
 4.622911512851715088E-01 4.474609345197677612E-02
 4.623511433601379395E-01 4.474689811468124390E-02
 4.624111354351043701E-01 4.474770650267601013E-02
 4.624711275100708008E-01 4.474851116538047791E-02
 4.625311195850372314E-01 4.474931582808494568E-02
 4.625911116600036621E-01 4.475011676549911499E-02
 4.626511037349700928E-01 4.475091770291328430E-02
 4.627110958099365234E-01 4.475171864032745361E-02
 4.627710878849029541E-01 4.475251585245132446E-02
 4.628310799598693848E-01 4.475331306457519531E-02
 4.628910720348358154E-01 4.475410655140876770E-02
 4.629510939121246338E-01 4.475490376353263855E-02
 4.630110859870910645E-01 4.475569725036621094E-02
 4.630710780620574951E-01 4.475648701190948486E-02
 4.631310701370239258E-01 4.475727677345275879E-02
 4.631910622119903564E-01 4.475806653499603271E-02
 4.632510542869567871E-01 4.475885629653930664E-02
 4.633110463619232178E-01 4.475964233279228210E-02
 4.633710384368896484E-01 4.476042836904525757E-02
 4.634310305118560791E-01 4.476121068000793457E-02
 4.634910225868225098E-01 4.476199299097061157E-02
 4.635510146617889404E-01 4.476277530193328857E-02
 4.636110365390777588E-01 4.476355761289596558E-02
 4.636710286140441895E-01 4.476433619856834412E-02
 4.637310206890106201E-01 4.476511478424072266E-02
 4.637910127639770508E-01 4.476588964462280273E-02
 4.638510048389434814E-01 4.476666450500488281E-02
 4.639109969139099121E-01 4.476743936538696289E-02
 4.639709889888763428E-01 4.476821050047874451E-02
 4.640309810638427734E-01 4.476898163557052612E-02
 4.640909731388092041E-01 4.476975277066230774E-02
 4.641509652137756348E-01 4.477052018046379089E-02
 4.642109870910644531E-01 4.477128759026527405E-02
 4.642709791660308838E-01 4.477205500006675720E-02
 4.643309712409973145E-01 4.477281868457794189E-02
 4.643909633159637451E-01 4.477358236908912659E-02
 4.644509553909301758E-01 4.477434605360031128E-02
 4.645109474658966064E-01 4.477510601282119751E-02
 4.645709395408630371E-01 4.477586597204208374E-02
 4.646309316158294678E-01 4.477662593126296997E-02
 4.646909236907958984E-01 4.477738216519355774E-02
 4.647509455680847168E-01 4.477813839912414551E-02
 4.648109376430511475E-01 4.477889463305473328E-02
 4.648709297180175781E-01 4.477964714169502258E-02
 4.649309217929840088E-01 4.478039965033531189E-02
 4.649909138679504395E-01 4.478114843368530273E-02
 4.650509059429168701E-01 4.478189721703529358E-02
 4.651108980178833008E-01 4.478264600038528442E-02
 4.651708900928497314E-01 4.478339478373527527E-02
 4.652308821678161621E-01 4.478413984179496765E-02
 4.652908742427825928E-01 4.478488489985466003E-02
 4.653508961200714111E-01 4.478562623262405396E-02
 4.654108881950378418E-01 4.478636756539344788E-02
 4.654708802700042725E-01 4.478710889816284180E-02
 4.655308723449707031E-01 4.478785023093223572E-02
 4.655908644199371338E-01 4.478858783841133118E-02
 4.656508564949035645E-01 4.478932172060012817E-02
 4.657108485698699951E-01 4.479005932807922363E-02
 4.657708406448364258E-01 4.479079321026802063E-02
 4.658308625221252441E-01 4.479152709245681763E-02
 4.658908545970916748E-01 4.479225724935531616E-02
 4.659508466720581055E-01 4.479298740625381470E-02
 4.660108387470245361E-01 4.479371756315231323E-02
 4.660708308219909668E-01 4.479444399476051331E-02
 4.661308228969573975E-01 4.479517042636871338E-02
 4.661908149719238281E-01 4.479589313268661499E-02
 4.662508070468902588E-01 4.479661956429481506E-02
 4.663107991218566895E-01 4.479734227061271667E-02
 4.663708209991455078E-01 4.479806125164031982E-02
 4.664308130741119385E-01 4.479878395795822144E-02
 4.664908051490783691E-01 4.479949921369552612E-02
 4.665507972240447998E-01 4.480021819472312927E-02
 4.666107892990112305E-01 4.480093345046043396E-02
 4.666707813739776611E-01 4.480164870619773865E-02
 4.667307734489440918E-01 4.480236396193504333E-02
 4.667907655239105225E-01 4.480307549238204956E-02
 4.668507874011993408E-01 4.480378702282905579E-02
 4.669107794761657715E-01 4.480449482798576355E-02
 4.669707715511322021E-01 4.480520263314247131E-02
 4.670307636260986328E-01 4.480591043829917908E-02
 4.670907557010650635E-01 4.480661824345588684E-02
 4.671507477760314941E-01 4.480732232332229614E-02
 4.672107398509979248E-01 4.480802267789840698E-02
 4.672707319259643555E-01 4.480872675776481628E-02
 4.673307538032531738E-01 4.480942711234092712E-02
 4.673907458782196045E-01 4.481012746691703796E-02
 4.674507379531860352E-01 4.481082409620285034E-02
 4.675107300281524658E-01 4.481152072548866272E-02
 4.675707221031188965E-01 4.481221735477447510E-02
 4.676307141780853271E-01 4.481291025876998901E-02
 4.676907062530517578E-01 4.481360316276550293E-02
 4.677506983280181885E-01 4.481429606676101685E-02
 4.678107202053070068E-01 4.481498524546623230E-02
 4.678707122802734375E-01 4.481567442417144775E-02
 4.679307043552398682E-01 4.481636360287666321E-02
 4.679906964302062988E-01 4.481704905629158020E-02
 4.680506885051727295E-01 4.481773450970649719E-02
 4.681106805801391602E-01 4.481841623783111572E-02
 4.681706726551055908E-01 4.481910169124603271E-02
 4.682306945323944092E-01 4.481978341937065125E-02
 4.682906866073608398E-01 4.482046142220497131E-02
 4.683506786823272705E-01 4.482113942503929138E-02
 4.684106707572937012E-01 4.482181742787361145E-02
 4.684706628322601318E-01 4.482249543070793152E-02
 4.685306549072265625E-01 4.482316970825195312E-02
 4.685906469821929932E-01 4.482384398579597473E-02
 4.686506688594818115E-01 4.482451453804969788E-02
 4.687106609344482422E-01 4.482518509030342102E-02
 4.687706530094146729E-01 4.482585564255714417E-02
 4.688306450843811035E-01 4.482652619481086731E-02
 4.688906371593475342E-01 4.482719302177429199E-02
 4.689506292343139648E-01 4.482785612344741821E-02
 4.690106213092803955E-01 4.482852295041084290E-02
 4.690706431865692139E-01 4.482918605208396912E-02
 4.691306352615356445E-01 4.482984915375709534E-02
 4.691906273365020752E-01 4.483050853013992310E-02
 4.692506194114685059E-01 4.483116790652275085E-02
 4.693106114864349365E-01 4.483182728290557861E-02
 4.693706035614013672E-01 4.483248293399810791E-02
 4.694305956363677979E-01 4.483313858509063721E-02
 4.694906175136566162E-01 4.483379423618316650E-02
 4.695506095886230469E-01 4.483444616198539734E-02
 4.696106016635894775E-01 4.483509808778762817E-02
 4.696705937385559082E-01 4.483575001358985901E-02
 4.697305858135223389E-01 4.483639821410179138E-02
 4.697905778884887695E-01 4.483704641461372375E-02
 4.698505699634552002E-01 4.483769088983535767E-02
 4.699105918407440186E-01 4.483833909034729004E-02
 4.699705839157104492E-01 4.483897984027862549E-02
 4.700305759906768799E-01 4.483962431550025940E-02
 4.700905680656433105E-01 4.484026506543159485E-02
 4.701505601406097412E-01 4.484090581536293030E-02
 4.702105522155761719E-01 4.484154656529426575E-02
 4.702705442905426025E-01 4.484218358993530273E-02
 4.703305661678314209E-01 4.484282061457633972E-02
 4.703905582427978516E-01 4.484345391392707825E-02
 4.704505503177642822E-01 4.484408721327781677E-02
 4.705105423927307129E-01 4.484472051262855530E-02
 4.705705344676971436E-01 4.484535008668899536E-02
 4.706305265426635742E-01 4.484598338603973389E-02
 4.706905484199523926E-01 4.484660923480987549E-02
 4.707505404949188232E-01 4.484723880887031555E-02
 4.708105325698852539E-01 4.484786465764045715E-02
 4.708705246448516846E-01 4.484848678112030029E-02
 4.709305167198181152E-01 4.484911262989044189E-02
 4.709905087947845459E-01 4.484973475337028503E-02
 4.710505008697509766E-01 4.485035687685012817E-02
